"","fecha","SO2.EST4","CO.EST4","NO.EST4","NO2.EST4","NOX.EST4","SO2EST35","COEST35","NOEST35","NO2EST35","NOXEST35","tmed","prec","tmin","tmax","presMax","presMin","Dia_semana","tipo","O3"
"5837",2017-09-01 05:00:00,5,0.2,1,6,7,16,0.3,8,16,29,225,0,170,280,9450,9409,"V","L",44.96
"5838",2017-09-01 06:00:00,5,0.2,1,7,8,16,0.2,3,20,24,225,0,170,280,9450,9409,"V","L",43.5
"5839",2017-09-01 07:00:00,5,0.3,2,14,16,16,0.3,2,23,27,225,0,170,280,9450,9409,"V","L",37.66
"5840",2017-09-01 08:00:00,5,0.3,4,20,26,17,0.3,5,30,38,225,0,170,280,9450,9409,"V","L",30.32
"5841",2017-09-01 09:00:00,5,0.4,8,34,46,17,0.3,10,42,57,225,0,170,280,9450,9409,"V","L",21.93
"5842",2017-09-01 10:00:00,6,0.4,12,34,53,17,0.4,20,46,76,225,0,170,280,9450,9409,"V","L",23.75
"5843",2017-09-01 11:00:00,5,0.3,10,28,42,17,0.3,20,44,74,225,0,170,280,9450,9409,"V","L",26.1
"5844",2017-09-01 12:00:00,6,0.4,13,29,49,16,0.3,21,41,72,225,0,170,280,9450,9409,"V","L",34.45
"5845",2017-09-01 13:00:00,5,0.3,11,28,45,18,0.4,15,39,61,225,0,170,280,9450,9409,"V","L",43.95
"5846",2017-09-01 14:00:00,5,0.3,12,31,49,19,0.4,13,43,64,225,0,170,280,9450,9409,"V","L",53.2
"5847",2017-09-01 15:00:00,5,0.3,7,28,39,21,0.5,7,31,41,225,0,170,280,9450,9409,"V","L",67.2
"5848",2017-09-01 16:00:00,5,0.3,4,23,29,21,0.5,4,29,36,225,0,170,280,9450,9409,"V","L",80.55
"5849",2017-09-01 17:00:00,5,0.3,8,32,44,21,0.5,7,34,45,225,0,170,280,9450,9409,"V","L",82.15
"5850",2017-09-01 18:00:00,5,0.4,6,32,42,23,0.5,6,39,48,225,0,170,280,9450,9409,"V","L",82.5
"5851",2017-09-01 19:00:00,5,0.3,6,29,37,22,0.6,7,42,53,225,0,170,280,9450,9409,"V","L",73.53
"5852",2017-09-01 20:00:00,5,0.3,6,28,37,21,0.5,10,53,68,225,0,170,280,9450,9409,"V","L",56.7
"5853",2017-09-01 21:00:00,5,0.3,6,30,39,19,0.4,11,54,71,225,0,170,280,9450,9409,"V","L",49.68
"5854",2017-09-01 22:00:00,5,0.3,4,25,30,19,0.4,9,53,67,225,0,170,280,9450,9409,"V","L",45.18
"5855",2017-09-01 23:00:00,5,0.4,3,26,31,17,0.3,6,40,50,225,0,170,280,9450,9409,"V","L",56.17
"5856",2017-09-02 00:00:00,5,0.3,2,15,18,15,0.2,3,24,28,225,0,170,280,9450,9409,"V","L",63.85
"5857",2017-09-02 01:00:00,5,0.3,1,13,15,17,0.2,3,22,27,200,0,136,265,9470,9416,"S","S",58.6
"5858",2017-09-02 02:00:00,5,0.3,1,10,12,16,0.3,3,20,24,200,0,136,265,9470,9416,"S","S",54.87
"5859",2017-09-02 03:00:00,5,0.3,1,11,12,16,0.2,2,15,18,200,0,136,265,9470,9416,"S","S",54.82
"5860",2017-09-02 04:00:00,5,0.3,1,8,9,16,0.3,1,14,15,200,0,136,265,9470,9416,"S","S",52.98
"5861",2017-09-02 05:00:00,5,0.3,1,7,8,17,0.3,5,14,21,200,0,136,265,9470,9416,"S","S",53.86
"5862",2017-09-02 06:00:00,5,0.3,1,9,10,17,0.3,8,20,32,200,0,136,265,9470,9416,"S","S",50.17
"5863",2017-09-02 07:00:00,5,0.3,1,10,12,18,0.3,17,26,53,200,0,136,265,9470,9416,"S","S",43.9
"5864",2017-09-02 08:00:00,5,0.3,1,11,12,18,0.3,5,25,32,200,0,136,265,9470,9416,"S","S",44.82
"5865",2017-09-02 09:00:00,5,0.3,2,13,17,18,0.3,5,27,35,200,0,136,265,9470,9416,"S","S",42.89
"5866",2017-09-02 10:00:00,5,0.3,4,15,21,18,0.3,8,24,36,200,0,136,265,9470,9416,"S","S",45.43
"5867",2017-09-02 11:00:00,5,0.4,6,19,28,18,0.3,7,22,33,200,0,136,265,9470,9416,"S","S",52.03
"5868",2017-09-02 12:00:00,5,0.3,5,17,26,18,0.3,6,25,35,200,0,136,265,9470,9416,"S","S",56.89
"5869",2017-09-02 13:00:00,5,0.3,7,20,31,17,0.3,6,25,35,200,0,136,265,9470,9416,"S","S",60.1
"5870",2017-09-02 14:00:00,5,0.3,7,21,31,19,0.4,10,32,47,200,0,136,265,9470,9416,"S","S",59.23
"5871",2017-09-02 15:00:00,5,0.3,6,24,34,19,0.4,9,33,47,200,0,136,265,9470,9416,"S","S",62.11
"5872",2017-09-02 16:00:00,5,0.4,6,29,39,21,0.5,6,32,40,200,0,136,265,9470,9416,"S","S",71.97
"5873",2017-09-02 17:00:00,5,0.3,3,18,22,21,0.4,5,27,35,200,0,136,265,9470,9416,"S","S",84.63
"5874",2017-09-02 18:00:00,5,0.3,4,22,28,21,0.4,3,26,30,200,0,136,265,9470,9416,"S","S",90.66
"5875",2017-09-02 19:00:00,5,0.3,4,34,40,21,0.4,8,40,53,200,0,136,265,9470,9416,"S","S",76.36
"5876",2017-09-02 20:00:00,5,0.4,3,41,46,20,0.4,15,58,82,200,0,136,265,9470,9416,"S","S",64.18
"5877",2017-09-02 21:00:00,5,0.4,6,59,68,20,0.4,9,64,77,200,0,136,265,9470,9416,"S","S",52.33
"5878",2017-09-02 22:00:00,6,0.6,21,109,141,19,0.4,13,81,101,200,0,136,265,9470,9416,"S","S",34.81
"5879",2017-09-02 23:00:00,8,0.9,76,138,255,18,0.5,16,92,116,200,0,136,265,9470,9416,"S","S",22.04
"5880",2017-09-03 00:00:00,8,0.9,77,120,238,18,0.6,35,107,160,200,0,136,265,9470,9416,"S","S",6.96
"5881",2017-09-03 01:00:00,9,0.8,95,106,252,18,0.7,65,105,205,241,0,170,312,9432,9365,"D","D",2.81
"5882",2017-09-03 02:00:00,8,0.7,81,93,217,20,0.8,85,91,221,241,0,170,312,9432,9365,"D","D",2.31
"5883",2017-09-03 03:00:00,7,0.5,50,77,154,19,0.6,54,73,156,241,0,170,312,9432,9365,"D","D",2.15
"5884",2017-09-03 04:00:00,6,0.4,38,67,125,20,0.5,41,72,135,241,0,170,312,9432,9365,"D","D",2.26
"5885",2017-09-03 05:00:00,6,0.4,25,58,97,19,0.4,15,54,77,241,0,170,312,9432,9365,"D","D",11.36
"5886",2017-09-03 06:00:00,6,0.4,29,53,97,19,0.3,21,44,77,241,0,170,312,9432,9365,"D","D",23.22
"5887",2017-09-03 07:00:00,6,0.4,15,57,81,19,0.3,10,51,66,241,0,170,312,9432,9365,"D","D",6.53
"5888",2017-09-03 08:00:00,6,0.4,38,56,115,19,0.3,9,48,61,241,0,170,312,9432,9365,"D","D",12.21
"5889",2017-09-03 09:00:00,7,0.5,54,52,135,19,0.5,30,53,99,241,0,170,312,9432,9365,"D","D",3.51
"5890",2017-09-03 10:00:00,7,0.4,41,48,110,20,0.4,24,49,87,241,0,170,312,9432,9365,"D","D",12.14
"5891",2017-09-03 11:00:00,7,0.4,24,53,90,20,0.3,22,51,85,241,0,170,312,9432,9365,"D","D",21.23
"5892",2017-09-03 12:00:00,7,0.4,13,52,71,19,0.3,12,46,64,241,0,170,312,9432,9365,"D","D",42.96
"5893",2017-09-03 13:00:00,6,0.4,13,53,72,19,0.3,10,45,60,241,0,170,312,9432,9365,"D","D",54.26
"5894",2017-09-03 14:00:00,5,0.4,5,37,45,21,0.4,7,38,49,241,0,170,312,9432,9365,"D","D",72.61
"5895",2017-09-03 15:00:00,5,0.3,3,21,25,20,0.4,3,30,35,241,0,170,312,9432,9365,"D","D",93.85
"5896",2017-09-03 16:00:00,5,0.3,2,17,20,21,0.4,3,26,30,241,0,170,312,9432,9365,"D","D",100.7
"5897",2017-09-03 17:00:00,5,0.3,1,15,17,20,0.3,2,22,25,241,0,170,312,9432,9365,"D","D",106.3
"5898",2017-09-03 18:00:00,5,0.3,2,18,21,20,0.4,3,30,34,241,0,170,312,9432,9365,"D","D",99.21
"5899",2017-09-03 19:00:00,5,0.3,2,21,23,20,0.3,2,29,33,241,0,170,312,9432,9365,"D","D",99.83
"5900",2017-09-03 20:00:00,5,0.3,1,25,27,19,0.3,3,36,40,241,0,170,312,9432,9365,"D","D",90.37
"5901",2017-09-03 21:00:00,5,0.3,2,34,36,19,0.3,2,43,47,241,0,170,312,9432,9365,"D","D",85.78
"5902",2017-09-03 22:00:00,5,0.3,1,29,31,20,0.3,2,40,43,241,0,170,312,9432,9365,"D","D",84.56
"5903",2017-09-03 23:00:00,5,0.3,3,34,38,19,0.3,4,44,50,241,0,170,312,9432,9365,"D","D",75.42
"5904",2017-09-04 00:00:00,5,0.4,1,42,44,18,0.3,2,45,49,241,0,170,312,9432,9365,"D","D",67.7
"5905",2017-09-04 01:00:00,5,0.4,1,53,55,17,0.3,2,44,47,236,0,183,290,9429,9372,"L","L",64.86
"5906",2017-09-04 02:00:00,5,0.4,1,42,43,16,0.3,1,40,42,236,0,183,290,9429,9372,"L","L",56.96
"5907",2017-09-04 03:00:00,6,0.3,2,21,23,17,0.2,1,25,27,236,0,183,290,9429,9372,"L","L",75.49
"5908",2017-09-04 04:00:00,6,0.3,1,11,13,18,0.2,1,17,19,236,0,183,290,9429,9372,"L","L",81.02
"5909",2017-09-04 05:00:00,5,0.3,1,9,10,19,0.2,12,13,31,236,0,183,290,9429,9372,"L","L",68.31
"5910",2017-09-04 06:00:00,5,0.2,1,9,10,18,0.2,1,17,19,236,0,183,290,9429,9372,"L","L",48.78
"5911",2017-09-04 07:00:00,5,0.2,5,27,35,18,0.3,2,24,27,236,0,183,290,9429,9372,"L","L",33.97
"5912",2017-09-04 08:00:00,6,0.4,17,45,70,19,0.3,8,37,49,236,0,183,290,9429,9372,"L","L",14.28
"5913",2017-09-04 09:00:00,6,0.4,33,53,103,19,0.4,19,42,71,236,0,183,290,9429,9372,"L","L",11.51
"5914",2017-09-04 10:00:00,6,0.3,17,35,61,18,0.4,12,30,48,236,0,183,290,9429,9372,"L","L",24.8
"5915",2017-09-04 11:00:00,6,0.3,21,38,71,22,0.3,30,44,90,236,0,183,290,9429,9372,"L","L",21.03
"5916",2017-09-04 12:00:00,6,0.4,25,45,83,18,0.3,21,40,73,236,0,183,290,9429,9372,"L","L",21.31
"5917",2017-09-04 13:00:00,6,0.4,22,46,80,18,0.3,16,37,61,236,0,183,290,9429,9372,"L","L",33.53
"5918",2017-09-04 14:00:00,5,0.3,8,30,43,19,0.4,12,34,52,236,0,183,290,9429,9372,"L","L",42.91
"5919",2017-09-04 15:00:00,5,0.3,13,36,56,21,0.4,9,34,47,236,0,183,290,9429,9372,"L","L",50.31
"5920",2017-09-04 16:00:00,5,0.3,6,25,35,23,0.4,12,37,55,236,0,183,290,9429,9372,"L","L",55.89
"5921",2017-09-04 17:00:00,5,0.3,6,25,35,21,0.4,7,31,42,236,0,183,290,9429,9372,"L","L",60.48
"5922",2017-09-04 18:00:00,5,0.3,6,29,38,21,0.5,8,38,50,236,0,183,290,9429,9372,"L","L",55.88
"5923",2017-09-04 19:00:00,5,0.3,5,29,37,21,0.5,7,37,48,236,0,183,290,9429,9372,"L","L",56.76
"5924",2017-09-04 20:00:00,5,0.3,6,38,46,20,0.6,14,51,72,236,0,183,290,9429,9372,"L","L",40.77
"5925",2017-09-04 21:00:00,5,0.3,7,37,47,20,0.5,16,60,85,236,0,183,290,9429,9372,"L","L",25.07
"5926",2017-09-04 22:00:00,5,0.4,10,46,61,19,0.5,19,55,84,236,0,183,290,9429,9372,"L","L",18.41
"5927",2017-09-04 23:00:00,6,0.4,11,53,69,20,0.5,16,58,82,236,0,183,290,9429,9372,"L","L",7.53
"5928",2017-09-05 00:00:00,5,0.3,4,30,37,20,0.4,8,38,50,236,0,183,290,9429,9372,"L","L",19.56
"5929",2017-09-05 01:00:00,5,0.3,3,28,33,19,0.4,3,31,35,251,0,192,310,9462,9429,"M","L",28.03
"5930",2017-09-05 02:00:00,5,0.3,3,41,46,19,0.2,3,31,35,251,0,192,310,9462,9429,"M","L",27.81
"5931",2017-09-05 03:00:00,5,0.3,5,45,53,17,0.2,2,28,31,251,0,192,310,9462,9429,"M","L",27.08
"5932",2017-09-05 04:00:00,5,0.3,2,15,18,17,0.2,4,21,28,251,0,192,310,9462,9429,"M","L",34.84
"5933",2017-09-05 05:00:00,5,0.2,1,13,15,17,0.2,2,22,25,251,0,192,310,9462,9429,"M","L",33.8
"5934",2017-09-05 06:00:00,5,0.3,4,20,27,18,0.2,3,28,32,251,0,192,310,9462,9429,"M","L",26.83
"5935",2017-09-05 07:00:00,6,0.4,29,43,88,18,0.3,3,33,38,251,0,192,310,9462,9429,"M","L",21.62
"5936",2017-09-05 08:00:00,9,0.7,118,73,254,17,0.3,12,52,70,251,0,192,310,9462,9429,"M","L",9.7
"5937",2017-09-05 09:00:00,9,1,130,77,276,18,0.5,34,71,124,251,0,192,310,9462,9429,"M","L",5.58
"5938",2017-09-05 10:00:00,8,0.6,76,68,184,19,0.5,41,64,127,251,0,192,310,9462,9429,"M","L",13.51
"5939",2017-09-05 11:00:00,6,0.5,39,65,125,18,0.4,23,54,89,251,0,192,310,9462,9429,"M","L",28.88
"5940",2017-09-05 12:00:00,5,0.4,10,44,59,18,0.4,18,46,74,251,0,192,310,9462,9429,"M","L",41.9
"5941",2017-09-05 13:00:00,5,0.5,21,57,88,19,0.4,18,53,80,251,0,192,310,9462,9429,"M","L",34.55
"5942",2017-09-05 14:00:00,5,0.3,7,37,48,23,0.5,14,45,67,251,0,192,310,9462,9429,"M","L",48.74
"5943",2017-09-05 15:00:00,4,0.3,5,30,38,24,0.5,7,32,42,251,0,192,310,9462,9429,"M","L",74.15
"5944",2017-09-05 16:00:00,5,0.3,3,21,26,24,0.5,5,34,42,251,0,192,310,9462,9429,"M","L",81.39
"5945",2017-09-05 17:00:00,5,0.3,3,29,34,23,0.4,4,33,39,251,0,192,310,9462,9429,"M","L",92.28
"5946",2017-09-05 18:00:00,5,0.3,2,23,26,20,0.5,4,32,39,251,0,192,310,9462,9429,"M","L",95.58
"5947",2017-09-05 19:00:00,5,0.3,3,34,38,21,0.4,4,36,43,251,0,192,310,9462,9429,"M","L",93.3
"5948",2017-09-05 20:00:00,5,0.3,2,36,40,18,0.3,3,39,44,251,0,192,310,9462,9429,"M","L",80.46
"5949",2017-09-05 21:00:00,5,0.4,2,69,72,19,0.4,8,61,73,251,0,192,310,9462,9429,"M","L",54.77
"5950",2017-09-05 22:00:00,6,0.7,29,109,154,19,0.5,15,90,112,251,0,192,310,9462,9429,"M","L",23.59
"5951",2017-09-05 23:00:00,6,0.8,48,122,195,21,0.6,15,98,121,251,0,192,310,9462,9429,"M","L",5.53
"5952",2017-09-06 00:00:00,7,0.9,70,116,223,23,0.7,25,105,144,251,0,192,310,9462,9429,"M","L",1.39
"5953",2017-09-06 01:00:00,8,0.9,84,105,234,22,0.8,42,99,163,268,0,212,325,9459,9408,"X","L",1
"5954",2017-09-06 02:00:00,7,0.6,47,82,155,21,0.8,69,93,200,268,0,212,325,9459,9408,"X","L",1
"5955",2017-09-06 03:00:00,5,0.4,10,49,65,21,0.4,12,56,74,268,0,212,325,9459,9408,"X","L",24.76
"5956",2017-09-06 04:00:00,5,0.4,8,43,56,19,0.2,2,25,29,268,0,212,325,9459,9408,"X","L",44.72
"5957",2017-09-06 05:00:00,5,0.3,3,42,47,19,0.2,11,31,48,268,0,212,325,9459,9408,"X","L",40.92
"5958",2017-09-06 06:00:00,5,0.3,1,20,21,18,0.2,15,25,48,268,0,212,325,9459,9408,"X","L",42.3
"5959",2017-09-06 07:00:00,5,0.3,1,18,20,18,0.2,3,26,31,268,0,212,325,9459,9408,"X","L",41.81
"5960",2017-09-06 08:00:00,5,0.3,4,34,40,19,0.3,9,46,59,268,0,212,325,9459,9408,"X","L",25.46
"5961",2017-09-06 09:00:00,6,0.4,9,50,64,19,0.3,16,57,82,268,0,212,325,9459,9408,"X","L",17.85
"5962",2017-09-06 10:00:00,6,0.4,17,52,79,19,0.4,20,51,83,268,0,212,325,9459,9408,"X","L",21.43
"5963",2017-09-06 11:00:00,6,0.4,25,52,90,20,0.4,29,59,103,268,0,212,325,9459,9408,"X","L",15.69
"5964",2017-09-06 12:00:00,5,0.4,13,37,57,21,0.4,26,53,93,268,0,212,325,9459,9408,"X","L",25.63
"5965",2017-09-06 13:00:00,5,0.4,18,44,71,23,0.5,24,59,96,268,0,212,325,9459,9408,"X","L",31.09
"5966",2017-09-06 14:00:00,5,0.4,11,42,59,26,0.5,16,57,81,268,0,212,325,9459,9408,"X","L",44.34
"5967",2017-09-06 15:00:00,5,0.3,4,34,40,26,0.5,12,62,81,268,0,212,325,9459,9408,"X","L",56.94
"5968",2017-09-06 16:00:00,5,0.4,7,49,60,24,0.4,7,41,51,268,0,212,325,9459,9408,"X","L",84.79
"5969",2017-09-06 17:00:00,5,0.3,5,38,46,25,0.5,6,40,49,268,0,212,325,9459,9408,"X","L",96.82
"5970",2017-09-06 18:00:00,5,0.4,6,44,52,26,0.5,4,39,45,268,0,212,325,9459,9408,"X","L",112.2
"5971",2017-09-06 19:00:00,5,0.4,7,63,74,26,0.5,5,53,60,268,0,212,325,9459,9408,"X","L",101.9
"5972",2017-09-06 20:00:00,5,0.5,5,60,68,24,0.4,3,49,54,268,0,212,325,9459,9408,"X","L",99.95
"5973",2017-09-06 21:00:00,5,0.5,20,87,117,24,0.5,13,73,93,268,0,212,325,9459,9408,"X","L",46.86
"5974",2017-09-06 22:00:00,5,0.4,9,59,72,24,0.5,11,73,90,268,0,212,325,9459,9408,"X","L",26.73
"5975",2017-09-06 23:00:00,5,0.3,3,23,28,22,0.4,9,38,52,268,0,212,325,9459,9408,"X","L",34.79
"5976",2017-09-07 00:00:00,5,0.3,2,16,19,23,0.3,4,25,31,268,0,212,325,9459,9408,"X","L",37.97
"5977",2017-09-07 01:00:00,5,0.3,2,12,14,23,0.3,3,19,24,242,0,185,300,9428,9384,"J","L",37.66
"5978",2017-09-07 02:00:00,5,0.3,1,8,9,21,0.2,3,18,22,242,0,185,300,9428,9384,"J","L",38.42
"5979",2017-09-07 03:00:00,5,0.2,1,5,7,19,0.2,6,18,27,242,0,185,300,9428,9384,"J","L",41.26
"5980",2017-09-07 04:00:00,5,0.3,1,8,10,19,0.2,2,16,19,242,0,185,300,9428,9384,"J","L",40.28
"5981",2017-09-07 05:00:00,5,0.3,1,11,12,20,0.2,2,19,22,242,0,185,300,9428,9384,"J","L",38.88
"5982",2017-09-07 06:00:00,5,0.2,1,7,9,19,0.2,2,15,18,242,0,185,300,9428,9384,"J","L",39.37
"5983",2017-09-07 07:00:00,5,0.3,2,14,16,19,0.2,2,23,27,242,0,185,300,9428,9384,"J","L",35.8
"5984",2017-09-07 08:00:00,5,0.3,6,27,35,19,0.2,5,34,42,242,0,185,300,9428,9384,"J","L",33.76
"5985",2017-09-07 09:00:00,6,0.4,9,44,58,21,0.3,14,52,75,242,0,185,300,9428,9384,"J","L",18.76
"5986",2017-09-07 10:00:00,6,0.4,15,46,69,22,0.2,19,52,81,242,0,185,300,9428,9384,"J","L",22.79
"5987",2017-09-07 11:00:00,6,0.4,15,39,62,21,0.2,24,47,84,242,0,185,300,9428,9384,"J","L",27.98
"5988",2017-09-07 12:00:00,6,0.4,15,37,60,20,0.2,18,44,72,242,0,185,300,9428,9384,"J","L",35.6
"5989",2017-09-07 13:00:00,6,0.4,20,41,72,20,0.3,19,48,78,242,0,185,300,9428,9384,"J","L",35.4
"5990",2017-09-07 14:00:00,5,0.4,16,37,62,23,0.3,15,43,66,242,0,185,300,9428,9384,"J","L",39.81
"5991",2017-09-07 15:00:00,5,0.3,11,33,49,25,0.3,14,42,63,242,0,185,300,9428,9384,"J","L",43.17
"5992",2017-09-07 16:00:00,5,0.3,7,23,34,23,0.3,10,38,53,242,0,185,300,9428,9384,"J","L",48.71
"5993",2017-09-07 17:00:00,5,0.4,10,33,48,24,0.3,15,43,66,242,0,185,300,9428,9384,"J","L",50.49
"5994",2017-09-07 18:00:00,5,0.3,10,37,52,24,0.3,14,46,67,242,0,185,300,9428,9384,"J","L",53.93
"5995",2017-09-07 19:00:00,5,0.3,3,26,31,29,0.4,10,48,64,242,0,185,300,9428,9384,"J","L",57.38
"5996",2017-09-07 20:00:00,5,0.4,14,55,76,26,0.4,13,56,75,242,0,185,300,9428,9384,"J","L",49.26
"5997",2017-09-07 21:00:00,6,0.5,22,72,105,24,0.5,15,79,101,242,0,185,300,9428,9384,"J","L",22.9
"5998",2017-09-07 22:00:00,5,0.5,8,56,69,25,0.5,26,86,126,242,0,185,300,9428,9384,"J","L",18.29
"5999",2017-09-07 23:00:00,5,0.5,7,48,58,23,0.3,6,52,61,242,0,185,300,9428,9384,"J","L",33.85
"6000",2017-09-08 00:00:00,5,0.4,4,35,42,22,0.3,3,43,48,242,0,185,300,9428,9384,"J","L",45.56
"6001",2017-09-08 01:00:00,5,0.5,8,53,65,21,0.3,4,55,61,238,0,170,306,9408,9344,"V","L",34.74
"6002",2017-09-08 02:00:00,5,0.5,4,64,71,21,0.3,6,64,73,238,0,170,306,9408,9344,"V","L",16.05
"6003",2017-09-08 03:00:00,6,0.4,10,60,74,19,0.3,3,46,51,238,0,170,306,9408,9344,"V","L",31.23
"6004",2017-09-08 04:00:00,5,0.4,10,52,67,21,0.3,11,36,53,238,0,170,306,9408,9344,"V","L",27.23
"6005",2017-09-08 05:00:00,5,0.4,3,42,48,21,0.3,3,32,36,238,0,170,306,9408,9344,"V","L",36.86
"6006",2017-09-08 06:00:00,5,0.4,5,43,51,20,0.3,2,27,30,238,0,170,306,9408,9344,"V","L",46.07
"6007",2017-09-08 07:00:00,5,0.3,5,37,45,22,0.4,24,53,90,238,0,170,306,9408,9344,"V","L",24.52
"6008",2017-09-08 08:00:00,8,0.7,73,72,184,23,0.4,22,65,99,238,0,170,306,9408,9344,"V","L",11.73
"6009",2017-09-08 09:00:00,12,1,73,100,380,23,0.5,25,75,114,238,0,170,306,9408,9344,"V","L",5.77
"6010",2017-09-08 10:00:00,14,1.3,73,112,470,22,0.6,49,81,155,238,0,170,306,9408,9344,"V","L",5.19
"6011",2017-09-08 11:00:00,12,1,73,112,390,8,0.5,38,70,129,238,0,170,306,9408,9344,"V","L",14.14
"6012",2017-09-08 12:00:00,7,0.6,39,79,139,5,0.5,30,63,108,238,0,170,306,9408,9344,"V","L",24.46
"6013",2017-09-08 13:00:00,6,0.5,23,68,103,10,0.5,27,66,107,238,0,170,306,9408,9344,"V","L",28.17
"6014",2017-09-08 14:00:00,5,0.4,12,55,73,10,0.5,13,49,69,238,0,170,306,9408,9344,"V","L",43.68
"6015",2017-09-08 15:00:00,5,0.4,10,49,65,11,0.5,11,47,65,238,0,170,306,9408,9344,"V","L",54.64
"6016",2017-09-08 16:00:00,5,0.4,5,39,47,9,0.5,4,34,41,238,0,170,306,9408,9344,"V","L",80.4
"6017",2017-09-08 17:00:00,5,0.4,3,27,32,10,0.5,4,36,42,238,0,170,306,9408,9344,"V","L",91.09
"6018",2017-09-08 18:00:00,4,0.5,3,49,32,10,0.5,5,38,45,238,0,170,306,9408,9344,"V","L",86.55
"6019",2017-09-08 19:00:00,5,0.5,12,47,65,10,0.5,4,39,45,238,0,170,306,9408,9344,"V","L",80.61
"6020",2017-09-08 20:00:00,5,0.4,4,45,51,9,0.4,5,47,55,238,0,170,306,9408,9344,"V","L",71.52
"6021",2017-09-08 21:00:00,5,0.4,8,67,79,9,0.4,8,66,79,238,0,170,306,9408,9344,"V","L",48.07
"6022",2017-09-08 22:00:00,5,0.5,10,101,116,10,0.6,13,79,98,238,0,170,306,9408,9344,"V","L",31.79
"6023",2017-09-08 23:00:00,7,0.7,31,127,174,10,0.6,17,103,129,238,0,170,306,9408,9344,"V","L",6.65
"6024",2017-09-09 00:00:00,8,0.9,73,129,242,8,0.5,8,79,92,238,0,170,306,9408,9344,"V","L",20.68
"6025",2017-09-09 01:00:00,7,0.6,35,111,165,7,0.4,4,59,65,198,0,161,235,9346,9323,"S","S",42.78
"6026",2017-09-09 02:00:00,6,0.6,15,92,116,6,0.3,3,54,59,198,0,161,235,9346,9323,"S","S",44.51
"6027",2017-09-09 03:00:00,6,0.4,3,66,70,7,0.3,2,42,45,198,0,161,235,9346,9323,"S","S",61.95
"6028",2017-09-09 04:00:00,6,0.4,6,55,63,8,0.3,1,31,34,198,0,161,235,9346,9323,"S","S",65.41
"6029",2017-09-09 05:00:00,6,0.3,1,31,33,9,0.3,1,22,23,198,0,161,235,9346,9323,"S","S",71.45
"6030",2017-09-09 06:00:00,6,0.3,1,32,34,9,0.3,2,25,29,198,0,161,235,9346,9323,"S","S",65.26
"6031",2017-09-09 07:00:00,6,0.3,1,14,16,9,0.2,2,18,22,198,0,161,235,9346,9323,"S","S",65.26
"6032",2017-09-09 08:00:00,6,0.2,2,15,19,9,0.2,1,17,18,198,0,161,235,9346,9323,"S","S",58.16
"6033",2017-09-09 09:00:00,6,0.2,5,23,31,10,0.3,2,20,22,198,0,161,235,9346,9323,"S","S",48.44
"6034",2017-09-09 10:00:00,6,0.3,9,27,40,10,0.4,9,28,42,198,0,161,235,9346,9323,"S","S",36.36
"6035",2017-09-09 11:00:00,6,0.3,7,26,37,9,0.4,4,21,27,198,0,161,235,9346,9323,"S","S",42.97
"6036",2017-09-09 12:00:00,6,0.4,9,27,42,8,0.3,4,23,29,198,0,161,235,9346,9323,"S","S",42.93
"6037",2017-09-09 13:00:00,6,0.3,12,28,46,7,0.3,5,23,30,198,0,161,235,9346,9323,"S","S",47.66
"6038",2017-09-09 14:00:00,6,0.4,15,25,49,10,0.4,4,20,25,198,0,161,235,9346,9323,"S","S",51.99
"6039",2017-09-09 15:00:00,5,0.3,6,18,28,9,0.4,4,20,26,198,0,161,235,9346,9323,"S","S",55.98
"6040",2017-09-09 16:00:00,5,0.3,6,22,31,8,0.4,4,20,26,198,0,161,235,9346,9323,"S","S",57.3
"6041",2017-09-09 17:00:00,5,0.3,8,25,38,9,0.4,4,21,27,198,0,161,235,9346,9323,"S","S",57.34
"6042",2017-09-09 18:00:00,6,0.3,15,34,57,11,0.4,4,21,27,198,0,161,235,9346,9323,"S","S",54.71
"6043",2017-09-09 19:00:00,5,0.3,12,32,51,11,0.4,4,24,30,198,0,161,235,9346,9323,"S","S",49.74
"6044",2017-09-09 20:00:00,5,0.3,11,35,52,11,0.3,5,28,36,198,0,161,235,9346,9323,"S","S",46.03
"6045",2017-09-09 21:00:00,6,0.4,19,55,85,9,0.3,8,41,54,198,0,161,235,9346,9323,"S","S",33.08
"6046",2017-09-09 22:00:00,6,0.4,18,55,82,8,0.3,11,47,64,198,0,161,235,9346,9323,"S","S",26.53
"6047",2017-09-09 23:00:00,6,0.4,11,45,62,9,0.3,8,47,60,198,0,161,235,9346,9323,"S","S",22.54
"6048",2017-09-10 00:00:00,6,0.4,12,48,67,10,0.3,7,41,52,198,0,161,235,9346,9323,"S","S",22.62
"6049",2017-09-10 01:00:00,5,0.3,4,23,29,10,0.3,7,32,43,178,0,120,235,9397,9346,"D","D",26.97
"6050",2017-09-10 02:00:00,5,0.3,2,16,19,10,0.3,5,24,31,178,0,120,235,9397,9346,"D","D",33.77
"6051",2017-09-10 03:00:00,5,0.3,4,17,22,10,0.2,4,21,28,178,0,120,235,9397,9346,"D","D",33.26
"6052",2017-09-10 04:00:00,5,0.3,2,15,19,10,0.2,8,19,32,178,0,120,235,9397,9346,"D","D",33.79
"6053",2017-09-10 05:00:00,5,0.3,1,9,11,11,0.2,4,18,24,178,0,120,235,9397,9346,"D","D",35.21
